<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2023.10.30,6:00:00,2002.93,2003.595,2001.625,2002.345,2041,0,100
2023.10.30,6:30:00,2002.36,2002.79,2001.55,2002.13,1343,0,100
2023.10.30,7:00:00,2002.12,2002.805,2001.53,2001.66,1000,0,100
2023.10.30,7:30:00,2001.655,2002.01,2000.27,2001.57,1152,0,100
2023.10.30,8:00:00,2001.515,2002.115,2000.93,2001.77,1244,0,100
2023.10.30,8:30:00,2001.815,2002.735,1999.565,1999.645,1692,0,100
2023.10.30,9:00:00,1999.66,2000.81,1997.165,1998.7,3093,0,100
2023.10.30,9:30:00,1998.68,1999,1995.085,1995.68,3382,0,100
2023.10.30,10:00:00,1995.69,1997.82,1994.105,1996.8,4388,0,100
2023.10.30,10:30:00,1996.765,1997.58,1993.41,1993.735,4565,0,100
2023.10.30,11:00:00,1993.84,1994.885,1990.965,1993.395,5657,0,100
2023.10.30,11:30:00,1993.38,1994.26,1992.735,1993.765,3577,0,100
2023.10.30,12:00:00,1993.82,1996.575,1991.6,1995.18,4558,0,100
2023.10.30,12:30:00,1995.175,1997.195,1992.725,1996.68,3815,0,100
2023.10.30,13:00:00,1996.69,1997.485,1995.935,1996.26,3519,0,100
2023.10.30,13:30:00,1996.255,1996.84,1994.18,1994.48,3641,0,100
2023.10.30,14:00:00,1994.465,1994.965,1993.3,1994.575,3681,0,100
2023.10.30,14:30:00,1994.585,1995.83,1992.655,1995.825,4078,0,100
2023.10.30,15:00:00,1995.86,1997.205,1993.845,1996.795,7413,0,100
2023.10.30,15:30:00,1996.825,2000.11,1994.98,1998.065,9198,0,100
2023.10.30,16:00:00,1998.07,2002.63,1997.935,2000.85,8270,0,100
2023.10.30,16:30:00,2000.845,2001.065,1996.1,1998.605,14701,0,100
2023.10.30,17:00:00,1998.59,2002.53,1998.09,1998.455,16907,0,100
2023.10.30,17:30:00,1998.465,1999.355,1992.045,1997.135,13914,0,100
2023.10.30,18:00:00,1997.14,2000.5,1996.32,2000.14,9290,0,100
2023.10.30,18:30:00,2000.15,2000.37,1997.84,1999.225,5265,0,100
2023.10.30,19:00:00,1999.22,2000.51,1997.68,1999.625,5397,0,100
2023.10.30,19:30:00,1999.615,2000.72,1998.5,1999,3270,0,100
2023.10.30,20:00:00,1999.025,1999.465,1994.765,1996.1,5045,0,100
2023.10.30,20:30:00,1995.99,1999.78,1995.685,1997.99,3976,0,100
2023.10.30,21:00:00,1997.985,1999.96,1997.72,1998.38,2501,0,100
2023.10.30,21:30:00,1998.405,1998.535,1997.38,1997.9,2183,0,100
2023.10.30,22:00:00,1997.885,1998.79,1996.22,1996.25,2936,0,100
2023.10.30,22:30:00,1996.235,1997.23,1994.785,1995.98,2451,0,100
2023.10.30,23:00:00,1995.985,1996.61,1995.26,1995.69,1269,0,100
2023.10.30,23:30:00,1995.745,1996.785,1995.745,1996.24,859,0,100
2023.10.31,1:00:00,1995.95,1996.25,1995.65,1995.95,356,0,100
2023.10.31,1:30:00,1995.9,1995.94,1994.97,1995.22,812,0,100
2023.10.31,2:00:00,1995.19,1995.43,1994.625,1994.975,1019,0,100
2023.10.31,2:30:00,1994.97,1996.305,1994.06,1995.61,1212,0,100
2023.10.31,3:00:00,1995.595,1996.33,1994.39,1995.34,1817,0,100
2023.10.31,3:30:00,1995.35,1996,1995.06,1995.685,1628,0,100
2023.10.31,4:00:00,1995.68,1997.36,1995.275,1997.065,2479,0,100
2023.10.31,4:30:00,1997.13,1997.185,1994.8,1996.45,2427,0,100
2023.10.31,5:00:00,1996.465,1997.21,1995.405,1995.805,1809,0,100
2023.10.31,5:30:00,1995.795,1996.38,1994.375,1994.55,1678,0,100
2023.10.31,6:00:00,1994.5,1995.08,1993.055,1994.11,5063,0,100
2023.10.31,6:30:00,1994.115,1994.655,1991.73,1992.205,3219,0,100
2023.10.31,7:00:00,1992.225,1992.715,1991.595,1992.185,1621,0,100
2023.10.31,7:30:00,1992.195,1993.16,1990.62,1992.81,1793,0,100
2023.10.31,8:00:00,1992.805,1995.175,1992.69,1994.58,2976,0,100
2023.10.31,8:30:00,1994.575,1994.65,1992.97,1993.125,2667,0,100
2023.10.31,9:00:00,1993.145,1994.09,1992.45,1993.545,2291,0,100
2023.10.31,9:30:00,1993.555,1995.28,1992.735,1994.985,2263,0,100
2023.10.31,10:00:00,1994.98,1996.52,1994.705,1995.77,2909,0,100
2023.10.31,10:30:00,1995.75,1997.68,1995.145,1996.3,2865,0,100
2023.10.31,11:00:00,1996.345,1999.28,1995.08,1995.995,4543,0,100
2023.10.31,11:30:00,1996.025,1998.295,1995.54,1997.045,2836,0,100
2023.10.31,12:00:00,1996.995,1997.755,1996.22,1996.6,3885,0,100
2023.10.31,12:30:00,1996.59,1998.54,1996.53,1997.535,3332,0,100
2023.10.31,13:00:00,1997.54,1998.72,1996.495,1997.55,3256,0,100
2023.10.31,13:30:00,1997.475,2000.105,1997.055,2000.085,3011,0,100
2023.10.31,14:00:00,2000.095,2000.145,1997.69,1998.225,2738,0,100
2023.10.31,14:30:00,1998.255,2000.45,1998.255,1999.975,2598,0,100
2023.10.31,15:00:00,1999.925,2001.575,1998.98,2000.435,4800,0,100
2023.10.31,15:30:00,2000.445,2000.45,1994.89,1995.695,14661,0,100
2023.10.31,16:00:00,1995.61,1998.325,1994.655,1996.205,9063,0,100
2023.10.31,16:30:00,1996.21,2004.12,1994.605,2002.5,14600,0,100
2023.10.31,17:00:00,2002.515,2007.985,2000.07,2004.285,14949,0,100
2023.10.31,17:30:00,2004.295,2004.62,1998.875,1999.185,12134,0,100
2023.10.31,18:00:00,1999.175,1999.47,1992.42,1996.63,14376,0,100
2023.10.31,18:30:00,1996.645,1997.39,1993.24,1994.275,7833,0,100
2023.10.31,19:00:00,1994.245,1994.84,1986.64,1990.795,10603,0,100
2023.10.31,19:30:00,1990.785,1992.18,1989.105,1990.83,5901,0,100
2023.10.31,20:00:00,1990.82,1991.32,1983.87,1985.505,10786,0,100
2023.10.31,20:30:00,1985.51,1986.41,1983.325,1984.23,3516,0,100
2023.10.31,21:00:00,1984.21,1985.13,1980.15,1980.565,4323,0,100
2023.10.31,21:30:00,1980.59,1984.97,1978.905,1984.605,4263,0,100
2023.10.31,22:00:00,1984.585,1986.81,1984.215,1985.78,3694,0,100
2023.10.31,22:30:00,1985.775,1986.465,1984.45,1984.88,3412,0,100
2023.10.31,23:00:00,1984.78,1985.205,1983.425,1983.75,1555,0,100
2023.10.31,23:30:00,1983.775,1984.265,1983.33,1983.92,1484,0,100
2023.11.01,1:00:00,1984.205,1985.03,1983.665,1984.83,567,0,100
2023.11.01,1:30:00,1984.845,1986.22,1983.9,1984.86,1749,0,100
2023.11.01,2:00:00,1984.935,1985.42,1984.18,1984.52,995,0,100
2023.11.01,2:30:00,1984.56,1984.81,1983.19,1983.79,883,0,100
2023.11.01,3:00:00,1983.83,1984.1,1981.705,1981.96,1663,0,100
2023.11.01,3:30:00,1981.95,1982.2,1978.82,1980.06,2686,0,100
2023.11.01,4:00:00,1980.035,1981.495,1979.08,1980.2,3387,0,100
2023.11.01,4:30:00,1980.22,1980.84,1978.035,1979.615,2404,0,100
2023.11.01,5:00:00,1979.6,1981.025,1978.365,1978.375,2897,0,100
2023.11.01,5:30:00,1978.38,1979.73,1978.38,1978.4,2530,0,100
2023.11.01,6:00:00,1978.265,1979.1,1977.67,1978.585,1813,0,100
2023.11.01,6:30:00,1978.59,1978.98,1976.96,1977.19,1189,0,100
2023.11.01,7:00:00,1977.185,1978.025,1975.265,1976.63,2269,0,100
2023.11.01,7:30:00,1976.655,1978.425,1976.13,1977.7,1536,0,100
2023.11.01,8:00:00,1977.66,1978.6,1976.355,1978.6,1857,0,100
2023.11.01,8:30:00,1978.565,1979.51,1977.375,1979.12,2271,0,100
2023.11.01,9:00:00,1979.125,1981.11,1979.125,1980.63,2365,0,100
2023.11.01,9:30:00,1980.635,1980.985,1979.78,1980.215,1700,0,100
2023.11.01,10:00:00,1980.2,1980.635,1976.77,1977.375,2682,0,100
2023.11.01,10:30:00,1977.35,1979.69,1976.52,1977.145,3123,0,100
2023.11.01,11:00:00,1977.165,1978.92,1977.12,1978.165,3567,0,100
2023.11.01,11:30:00,1978.145,1983.005,1978.115,1982.53,3911,0,100
2023.11.01,12:00:00,1982.55,1983.8,1981.445,1981.455,3247,0,100
2023.11.01,12:30:00,1981.515,1983.045,1980.58,1982.76,2561,0,100
2023.11.01,13:00:00,1982.77,1984.2,1982.155,1983.105,2484,0,100
2023.11.01,13:30:00,1983.07,1983.59,1982.12,1983.32,2263,0,100
2023.11.01,14:00:00,1983.315,1984.08,1982.465,1983.555,2456,0,100
2023.11.01,14:30:00,1983.55,1985.275,1982.97,1983.48,2972,0,100
2023.11.01,15:00:00,1983.465,1987.605,1983.29,1986.19,8065,0,100
2023.11.01,15:30:00,1986.335,1988.615,1985.335,1986.655,12052,0,100
2023.11.01,16:00:00,1986.66,1987.32,1983.45,1983.475,7987,0,100
2023.11.01,16:30:00,1983.525,1986.31,1981.13,1985.71,11249,0,100
2023.11.01,17:00:00,1985.69,1991.875,1985.69,1990.475,20575,0,100
2023.11.01,17:30:00,1990.485,1992.085,1986.59,1986.61,10790,0,100
2023.11.01,18:00:00,1986.64,1987.24,1981.97,1982.47,8041,0,100
2023.11.01,18:30:00,1982.475,1983.165,1978.355,1979.275,6301,0,100
2023.11.01,19:00:00,1979.31,1980.51,1976.405,1977.73,5056,0,100
2023.11.01,19:30:00,1977.735,1978.38,1974.56,1977.875,5099,0,100
2023.11.01,20:00:00,1977.89,1979.41,1977.86,1979,3701,0,100
2023.11.01,20:30:00,1979.01,1979.99,1977.445,1977.875,2618,0,100
2023.11.01,21:00:00,1977.915,1982.23,1977.805,1978.705,9124,0,100
2023.11.01,21:30:00,1978.695,1982.46,1969.95,1974.99,18808,0,100
2023.11.01,22:00:00,1974.975,1981.795,1974.83,1978.87,10442,0,100
2023.11.01,22:30:00,1978.88,1982.36,1977.85,1978.575,6345,0,100
2023.11.01,23:00:00,1978.57,1979.1,1977.105,1977.755,1672,0,100
2023.11.01,23:30:00,1977.77,1982.975,1977.505,1982.37,2665,0,100
2023.11.02,1:00:00,1982.86,1983.655,1981.44,1983.07,1136,0,100
2023.11.02,1:30:00,1983.065,1984.26,1982.815,1983.91,682,0,100
2023.11.02,2:00:00,1983.89,1985.44,1983.595,1985.23,1574,0,100
2023.11.02,2:30:00,1985.235,1985.785,1983.63,1985.16,2282,0,100
2023.11.02,3:00:00,1985.14,1986.235,1984.57,1985.555,2127,0,100
2023.11.02,3:30:00,1985.57,1986.19,1984,1984.755,1955,0,100
2023.11.02,4:00:00,1984.73,1987.475,1984.335,1987.34,3819,0,100
2023.11.02,4:30:00,1987.335,1988.25,1986.125,1986.3,2741,0,100
2023.11.02,5:00:00,1986.28,1986.615,1985.405,1986,1774,0,100
2023.11.02,5:30:00,1985.965,1986.6,1983.515,1983.865,3056,0,100
2023.11.02,6:00:00,1983.805,1985.235,1983.455,1984.69,1630,0,100
2023.11.02,6:30:00,1984.73,1985.605,1984.02,1985.455,1178,0,100
2023.11.02,7:00:00,1985.47,1986.47,1984.285,1985.71,1422,0,100
2023.11.02,7:30:00,1985.72,1986.6,1985.195,1986.135,2130,0,100
2023.11.02,8:00:00,1986.045,1986.73,1985.77,1986.39,1119,0,100
2023.11.02,8:30:00,1986.43,1986.71,1984.3,1985.49,2536,0,100
2023.11.02,9:00:00,1985.455,1985.48,1984.42,1985.085,1976,0,100
2023.11.02,9:30:00,1985.035,1986.22,1984.465,1985.82,1846,0,100
2023.11.02,10:00:00,1985.815,1985.875,1983.71,1984.47,2219,0,100
2023.11.02,10:30:00,1984.475,1986.48,1984.015,1985.515,3062,0,100
2023.11.02,11:00:00,1985.52,1986.65,1984.54,1986.14,2780,0,100
2023.11.02,11:30:00,1986.105,1988.505,1985.995,1986.855,3382,0,100
2023.11.02,12:00:00,1986.87,1989.665,1986.71,1988.705,3406,0,100
2023.11.02,12:30:00,1988.75,1989.27,1987.93,1988.235,2475,0,100
2023.11.02,13:00:00,1988.23,1988.675,1985.805,1986.735,3257,0,100
2023.11.02,13:30:00,1986.74,1989.475,1986.46,1988.89,2717,0,100
2023.11.02,14:00:00,1988.91,1990.49,1987.545,1988.215,2568,0,100
2023.11.02,14:30:00,1988.22,1989.005,1987.565,1988.555,2225,0,100
2023.11.02,15:00:00,1988.59,1990.655,1986.915,1989.09,7502,0,100
2023.11.02,15:30:00,1989.28,1991.045,1988.265,1990.395,10729,0,100
2023.11.02,16:00:00,1990.375,1991.055,1984.96,1985.865,9088,0,100
2023.11.02,16:30:00,1985.88,1987.37,1982.04,1984.44,12673,0,100
2023.11.02,17:00:00,1984.32,1984.65,1980.67,1982.575,11012,0,100
2023.11.02,17:30:00,1982.6,1985.335,1981.035,1984.375,9064,0,100
2023.11.02,18:00:00,1984.38,1985.075,1980.185,1980.51,7938,0,100
2023.11.02,18:30:00,1980.55,1982.465,1978.905,1981.2,6701,0,100
2023.11.02,19:00:00,1981.205,1982.52,1979.06,1981.17,6796,0,100
2023.11.02,19:30:00,1981.19,1983.425,1980.57,1981.87,4399,0,100
2023.11.02,20:00:00,1981.85,1986.185,1981.55,1985.835,3866,0,100
2023.11.02,20:30:00,1985.845,1986.675,1984.705,1985.075,3319,0,100
2023.11.02,21:00:00,1985.09,1986.14,1984.44,1985.52,1825,0,100
2023.11.02,21:30:00,1985.54,1986.3,1985.24,1986.02,1565,0,100
2023.11.02,22:00:00,1986,1986.4,1984.665,1984.91,1281,0,100
2023.11.02,22:30:00,1984.865,1985.64,1983.705,1985.45,2010,0,100
2023.11.02,23:00:00,1985.41,1985.88,1984.545,1985.125,1373,0,100
2023.11.02,23:30:00,1985.135,1985.9,1984.995,1985.87,1071,0,100
2023.11.03,1:00:00,1986.04,1986.6,1985.58,1985.995,588,0,100
2023.11.03,1:30:00,1985.965,1985.965,1984.65,1985.01,302,0,100
2023.11.03,2:00:00,1985,1985.22,1984.575,1984.895,370,0,100
2023.11.03,2:30:00,1984.9,1986.37,1984.415,1985.025,697,0,100
2023.11.03,3:00:00,1985.03,1986.3,1985.03,1985.23,1176,0,100
2023.11.03,3:30:00,1985.25,1985.89,1985.015,1985.67,611,0,100
2023.11.03,4:00:00,1985.69,1985.82,1983.34,1983.775,2480,0,100
2023.11.03,4:30:00,1983.715,1984.125,1983.34,1983.925,1689,0,100
2023.11.03,5:00:00,1983.935,1985.67,1983.83,1985.67,1840,0,100
2023.11.03,5:30:00,1985.705,1987.935,1985.705,1987.445,2185,0,100
2023.11.03,6:00:00,1987.42,1987.615,1986.16,1986.23,1063,0,100
2023.11.03,6:30:00,1986.24,1986.465,1985.49,1985.9,523,0,100
2023.11.03,7:00:00,1985.89,1986.875,1985.535,1985.79,1646,0,100
2023.11.03,7:30:00,1985.805,1986.35,1985.56,1985.85,659,0,100
2023.11.03,8:00:00,1985.88,1986.525,1985.835,1986.285,643,0,100
2023.11.03,8:30:00,1986.28,1987.355,1986.1,1987.18,1019,0,100
2023.11.03,9:00:00,1987.195,1987.78,1985.965,1987.17,1912,0,100
2023.11.03,9:30:00,1987.16,1988.435,1986.73,1987.73,1334,0,100
2023.11.03,10:00:00,1987.72,1989.15,1987.28,1987.95,2268,0,100
2023.11.03,10:30:00,1987.965,1989.325,1984.465,1986.6,3902,0,100
2023.11.03,11:00:00,1986.605,1988.62,1986.21,1987.265,3346,0,100
2023.11.03,11:30:00,1987.225,1989.27,1986.355,1988.66,2948,0,100
2023.11.03,12:00:00,1988.58,1990.41,1988.42,1989.35,3898,0,100
2023.11.03,12:30:00,1989.405,1990.165,1988.9,1989.1,2202,0,100
2023.11.03,13:00:00,1989.09,1989.82,1987.975,1988.005,2454,0,100
2023.11.03,13:30:00,1987.98,1988.495,1987.1,1988.33,1973,0,100
2023.11.03,14:00:00,1988.31,1988.715,1987.04,1988.35,1599,0,100
2023.11.03,14:30:00,1988.345,1988.72,1987.105,1987.69,1941,0,100
2023.11.03,15:00:00,1987.72,1990.845,1985.525,1989,6106,0,100
2023.11.03,15:30:00,1989.075,2004.105,1988.71,2000.205,23828,0,100
2023.11.03,16:00:00,2000.195,2001.885,1986.515,1989.145,24502,0,100
2023.11.03,16:30:00,1989.22,2000.085,1987.995,1995.595,22990,0,100
2023.11.03,17:00:00,1996.8,1999.245,1988.715,1989.695,22517,0,100
2023.11.03,17:30:00,1989.635,1995.42,1988.74,1994.515,12861,0,100
2023.11.03,18:00:00,1994.505,1995.805,1992.075,1993.81,9038,0,100
2023.11.03,18:30:00,1993.835,1995.86,1990.93,1991.785,7422,0,100
2023.11.03,19:00:00,1991.805,1993.34,1989.365,1990.37,7074,0,100
2023.11.03,19:30:00,1990.385,1993.005,1989.9,1990.395,4674,0,100
2023.11.03,20:00:00,1990.445,1993.12,1989.93,1991.735,5250,0,100
2023.11.03,20:30:00,1991.75,1993.665,1991.04,1993.13,2550,0,100
2023.11.03,21:00:00,1993.14,1994.185,1992.88,1994.185,2396,0,100
2023.11.03,21:30:00,1994.18,1995.11,1994.04,1995.1,1570,0,100
2023.11.03,22:00:00,1995.13,1995.175,1992.915,1993.4,1386,0,100
2023.11.03,22:30:00,1993.38,1993.575,1991.6,1992.735,1813,0,100
2023.11.03,23:00:00,1992.75,1993.025,1992.045,1992.66,1285,0,100
2023.11.03,23:30:00,1992.63,1992.81,1992.24,1992.61,767,0,100
2023.11.06,1:00:00,1992.41,1992.58,1988.7,1988.76,1162,0,100
2023.11.06,1:30:00,1988.815,1989.3,1987.195,1988.61,1743,0,100
2023.11.06,2:00:00,1988.605,1989.41,1987.07,1989.23,2307,0,100
2023.11.06,2:30:00,1989.225,1991.915,1988.9,1991.17,1964,0,100
2023.11.06,3:00:00,1991.15,1992.545,1989.73,1992.525,4463,0,100
2023.11.06,3:30:00,1992.53,1993.155,1991.435,1992.23,2934,0,100
2023.11.06,4:00:00,1992.25,1993.035,1990.46,1991.065,2042,0,100
2023.11.06,4:30:00,1991.055,1991.055,1986.875,1987.16,2636,0,100
2023.11.06,5:00:00,1987.15,1988.35,1983.795,1983.81,3716,0,100
2023.11.06,5:30:00,1983.825,1985.785,1981.995,1985.25,2645,0,100
2023.11.06,6:00:00,1985.155,1985.185,1983.265,1984.195,1703,0,100
2023.11.06,6:30:00,1984.24,1985.165,1983.465,1983.805,1416,0,100
2023.11.06,7:00:00,1983.81,1984.37,1983.315,1983.7,1616,0,100
2023.11.06,7:30:00,1983.74,1985.36,1982.37,1983.97,4109,0,100
2023.11.06,8:00:00,1983.945,1985.29,1983.73,1984.485,2179,0,100
2023.11.06,8:30:00,1984.44,1985.47,1983.685,1984.395,1497,0,100
2023.11.06,9:00:00,1984.38,1984.54,1982.35,1983.69,2773,0,100
2023.11.06,9:30:00,1983.685,1985.01,1982.92,1983.52,2803,0,100
2023.11.06,10:00:00,1983.5,1988.02,1982.88,1987.115,4738,0,100
2023.11.06,10:30:00,1987.09,1987.435,1985.4,1986.04,3036,0,100
2023.11.06,11:00:00,1986.085,1987.375,1985.515,1986.485,3448,0,100
2023.11.06,11:30:00,1986.49,1986.93,1986.05,1986.875,2391,0,100
2023.11.06,12:00:00,1986.9,1988.405,1986.525,1987.89,2369,0,100
2023.11.06,12:30:00,1987.9,1988.085,1986.25,1987.345,2144,0,100
2023.11.06,13:00:00,1987.35,1987.79,1986.48,1987.185,3018,0,100
2023.11.06,13:30:00,1987.22,1987.785,1986.775,1987.78,1770,0,100
2023.11.06,14:00:00,1987.75,1988.24,1984.935,1985.455,2198,0,100
2023.11.06,14:30:00,1985.385,1985.96,1983.5,1984.46,4243,0,100
2023.11.06,15:00:00,1984.51,1987.49,1983.47,1987.33,6653,0,100
2023.11.06,15:30:00,1987.335,1989.17,1985.905,1986.385,7051,0,100
2023.11.06,16:00:00,1986.4,1988.275,1985.145,1985.7,7278,0,100
2023.11.06,16:30:00,1985.68,1986.92,1984.08,1984.855,10612,0,100
2023.11.06,17:00:00,1984.82,1985.99,1983.76,1984.385,8167,0,100
2023.11.06,17:30:00,1984.38,1984.64,1981.15,1981.17,6240,0,100
2023.11.06,18:00:00,1981.195,1983.265,1980.015,1982.075,6271,0,100
2023.11.06,18:30:00,1982.08,1984.25,1981.68,1983.55,3886,0,100
2023.11.06,19:00:00,1983.54,1984.535,1983.035,1984.33,2597,0,100
2023.11.06,19:30:00,1984.26,1984.51,1983.385,1983.76,1818,0,100
2023.11.06,20:00:00,1983.78,1983.78,1981.59,1981.785,2064,0,100
2023.11.06,20:30:00,1981.765,1982.475,1980.565,1981.385,2272,0,100
2023.11.06,21:00:00,1981.39,1981.56,1979.305,1979.435,2670,0,100
2023.11.06,21:30:00,1979.43,1980.58,1979.31,1980.4,1702,0,100
2023.11.06,22:00:00,1980.39,1980.39,1979.45,1979.78,1219,0,100
2023.11.06,22:30:00,1979.8,1979.81,1977.52,1977.675,2169,0,100
2023.11.06,23:00:00,1977.715,1978.855,1977.58,1977.8,1003,0,100
2023.11.06,23:30:00,1977.765,1978.535,1977.455,1978.02,1282,0,100
2023.11.07,1:00:00,1978.005,1978.37,1977.34,1977.91,492,0,100
2023.11.07,1:30:00,1977.895,1977.9,1975.84,1976.845,1906,0,100
2023.11.07,2:00:00,1976.89,1976.99,1975.57,1976.475,1554,0,100
2023.11.07,2:30:00,1976.515,1977.125,1975.695,1976.07,1705,0,100
2023.11.07,3:00:00,1976.075,1976.8,1974.85,1976.325,3816,0,100
2023.11.07,3:30:00,1976.32,1976.66,1975.03,1975.855,2016,0,100
2023.11.07,4:00:00,1975.835,1976.2,1974.335,1974.455,1678,0,100
2023.11.07,4:30:00,1974.475,1974.56,1972.89,1972.895,1331,0,100
2023.11.07,5:00:00,1972.91,1973.75,1972.325,1973.07,2026,0,100
2023.11.07,5:30:00,1973.04,1973.59,1972.425,1972.675,2727,0,100
2023.11.07,6:00:00,1972.66,1973.37,1971.485,1971.93,1535,0,100
2023.11.07,6:30:00,1971.935,1972.2,1971.06,1971.475,1427,0,100
2023.11.07,7:00:00,1971.495,1972.29,1971.13,1972.03,1078,0,100
2023.11.07,7:30:00,1972.025,1974.335,1971.59,1973.775,2634,0,100
2023.11.07,8:00:00,1973.755,1973.955,1971.595,1971.96,2197,0,100
2023.11.07,8:30:00,1971.975,1972.28,1971.13,1971.15,1877,0,100
2023.11.07,9:00:00,1971.12,1971.29,1967.285,1968.455,3856,0,100
2023.11.07,9:30:00,1968.48,1969.79,1968.14,1969.415,2387,0,100
2023.11.07,10:00:00,1969.37,1970.31,1967.455,1968.355,3930,0,100
2023.11.07,10:30:00,1968.325,1969.125,1966.045,1966.78,4095,0,100
2023.11.07,11:00:00,1966.775,1968.98,1964.235,1967.785,4971,0,100
2023.11.07,11:30:00,1967.775,1968.42,1966.06,1966.43,2937,0,100
2023.11.07,12:00:00,1966.42,1967.47,1965.53,1965.99,3455,0,100
2023.11.07,12:30:00,1965.92,1968.08,1965.77,1966.19,3536,0,100
2023.11.07,13:00:00,1966.175,1966.265,1964.59,1964.66,2762,0,100
2023.11.07,13:30:00,1964.68,1965.52,1962.675,1964,3004,0,100
2023.11.07,14:00:00,1963.99,1964.405,1960.805,1960.805,4801,0,100
2023.11.07,14:30:00,1960.795,1962.3,1957.27,1958.85,8438,0,100
2023.11.07,15:00:00,1958.82,1960,1956.765,1959.98,9152,0,100
2023.11.07,15:30:00,1959.985,1966.89,1959.57,1966.585,11340,0,100
2023.11.07,16:00:00,1966.59,1967.295,1964.455,1965.84,8371,0,100
2023.11.07,16:30:00,1965.8,1966.95,1960.245,1960.46,12696,0,100
2023.11.07,17:00:00,1960.45,1965.61,1960.345,1963.47,9402,0,100
2023.11.07,17:30:00,1963.455,1964.945,1962.125,1963.39,6978,0,100
2023.11.07,18:00:00,1963.395,1966.615,1963.3,1963.955,6881,0,100
2023.11.07,18:30:00,1963.96,1966.255,1963.865,1964.74,3794,0,100
2023.11.07,19:00:00,1964.775,1964.94,1962.055,1962.245,3274,0,100
2023.11.07,19:30:00,1962.175,1964.085,1961.82,1964.075,3715,0,100
2023.11.07,20:00:00,1964.07,1967.985,1963.685,1966.89,4578,0,100
2023.11.07,20:30:00,1966.95,1969.87,1966.81,1969.44,4887,0,100
2023.11.07,21:00:00,1969.445,1969.86,1967.675,1968.455,2946,0,100
2023.11.07,21:30:00,1968.465,1968.695,1967.23,1967.47,2053,0,100
2023.11.07,22:00:00,1967.475,1968.495,1966.97,1968.36,2235,0,100
2023.11.07,22:30:00,1968.34,1969.12,1967.91,1969,2264,0,100
2023.11.07,23:00:00,1968.975,1969.13,1968.36,1968.83,839,0,100
2023.11.07,23:30:00,1968.855,1969.32,1968.705,1969.28,1040,0,100
2023.11.08,1:00:00,1969.23,1969.41,1968.45,1968.49,741,0,100
2023.11.08,1:30:00,1968.575,1969.23,1968.28,1968.975,1401,0,100
2023.11.08,2:00:00,1968.98,1970.08,1968.96,1969.82,1462,0,100
2023.11.08,2:30:00,1969.895,1969.965,1967.895,1968.135,1703,0,100
2023.11.08,3:00:00,1968.125,1969.915,1967.93,1968.905,3805,0,100
2023.11.08,3:30:00,1968.825,1968.88,1967.54,1968.72,3068,0,100
2023.11.08,4:00:00,1968.765,1971.095,1967.97,1969.09,2749,0,100
2023.11.08,4:30:00,1969.14,1969.61,1967.375,1968.75,2759,0,100
2023.11.08,5:00:00,1968.745,1968.94,1967.835,1968.03,2275,0,100
2023.11.08,5:30:00,1968.025,1968.6,1967.68,1967.845,1191,0,100
2023.11.08,6:00:00,1967.78,1967.97,1967.635,1967.78,782,0,100
2023.11.08,6:30:00,1967.79,1967.85,1967.525,1967.665,708,0,100
2023.11.08,7:00:00,1967.67,1967.975,1966.17,1966.17,899,0,100
2023.11.08,7:30:00,1966.255,1966.365,1965.045,1965.635,1758,0,100
2023.11.08,8:00:00,1965.66,1969.21,1965.17,1968.485,3146,0,100
2023.11.08,8:30:00,1968.515,1969.13,1967.24,1967.29,2195,0,100
2023.11.08,9:00:00,1967.295,1968.215,1965.64,1966.995,2945,0,100
2023.11.08,9:30:00,1966.985,1968.59,1966.755,1967.73,2231,0,100
2023.11.08,10:00:00,1967.645,1969.06,1967.01,1968.175,3985,0,100
2023.11.08,10:30:00,1968.185,1968.535,1967.49,1968.275,2534,0,100
2023.11.08,11:00:00,1968.29,1968.34,1966.025,1967.24,3761,0,100
2023.11.08,11:30:00,1967.225,1967.24,1965.49,1965.56,3199,0,100
2023.11.08,12:00:00,1965.52,1965.565,1960.47,1960.665,4407,0,100
2023.11.08,12:30:00,1960.65,1962.685,1959.595,1962.085,5683,0,100
2023.11.08,13:00:00,1962.06,1964.22,1961.815,1964.2,2777,0,100
2023.11.08,13:30:00,1964.195,1965.08,1964.105,1964.56,1975,0,100
2023.11.08,14:00:00,1964.505,1964.62,1962.055,1963.395,2938,0,100
2023.11.08,14:30:00,1963.405,1963.685,1962.05,1962.865,2408,0,100
2023.11.08,15:00:00,1962.89,1966.75,1962.855,1963.035,7331,0,100
2023.11.08,15:30:00,1963.1,1965.265,1963.1,1964.87,6293,0,100
2023.11.08,16:00:00,1964.88,1966.435,1962.575,1962.9,6547,0,100
2023.11.08,16:30:00,1962.865,1963.51,1959.855,1960.22,10025,0,100
2023.11.08,17:00:00,1960.2,1960.675,1955.405,1956.58,9617,0,100
2023.11.08,17:30:00,1956.615,1958.05,1951,1955.495,10229,0,100
2023.11.08,18:00:00,1955.5,1958.02,1952.3,1956.36,9391,0,100
2023.11.08,18:30:00,1956.355,1957.425,1953.79,1954.905,4765,0,100
2023.11.08,19:00:00,1954.925,1956.72,1952.76,1953.255,4103,0,100
